ID,Time step,Position,Number of neighbors,Moved,Transacted,Poor,Rich,Amount of income gained/lost,Amount of tax paid,Amount of tax received,Amount of charity given,Amount of charity received
43,2,"17,17",4,False,True,False,False,0.0,0.9522521441945868,0.33068344424122476,0,0.0
44,2,"5,16",4,False,True,False,False,0.0,0.48311036949662917,0.33068344424122476,0,0.0
45,2,"9,15",4,False,True,False,False,-2.0,0.0,0.33068344424122476,0,0.0
46,2,"15,5",4,False,True,False,False,4.0,1.4904960703126793,0.33068344424122476,0,0.0
47,2,"5,6",2,False,True,False,False,1.0,0.48099214062535844,0.33068344424122476,0,0.0
48,2,"18,12",3,False,True,False,False,1.0,0.9854704767298712,0.33068344424122476,0,0.0
49,2,"9,2",1,False,True,False,False,1.0,0.4950980392156863,0.33068344424122476,0,0.0
50,2,"15,11",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
51,2,"17,15",2,False,True,False,False,-3.0,0.0,0.33068344424122476,0,0.0
52,2,"5,13",2,False,True,False,False,-2.0,0.0,0.33068344424122476,0,0.0
54,2,"6,12",2,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
55,2,"5,5",2,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
56,2,"19,13",2,False,True,False,False,-3.0,0.0,0.33068344424122476,0,0.0
57,2,"12,3",2,False,True,False,False,-3.0,0.0,0.33068344424122476,0,0.0
58,2,"4,2",3,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
60,2,"3,1",2,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
61,2,"18,19",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
62,2,"11,11",2,False,True,False,False,-3.0,0.0,0.33068344424122476,0,0.0
63,2,"15,4",3,False,True,False,False,0.0,0.48311036949662917,0.33068344424122476,0,0.0
64,2,"8,11",2,False,True,False,False,-3.0,0.0,0.33068344424122476,0,0.0
65,2,"6,18",4,False,True,False,False,-3.0,0.0,0.33068344424122476,0,0.0
66,2,"9,19",2,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
67,2,"14,2",1,False,True,False,False,-2.0,0.0,0.33068344424122476,0,0.0
68,2,"15,13",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
70,2,"16,6",5,False,True,False,False,-5.0,0.0,0.33068344424122476,0,0.0
71,2,"1,14",2,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
73,2,"4,16",2,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
74,2,"12,13",2,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
75,2,"7,19",2,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
76,2,"6,3",2,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
77,2,"19,2",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
78,2,"2,8",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
79,2,"16,17",3,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
0,3,"9,10",3,False,True,False,False,1.0,0.9555336240998162,0.4586239923548806,0,0.0
1,3,"10,11",3,False,True,False,False,5.0,1.4789676202635322,0.4586239923548806,0,0.0
2,3,"4,10",1,False,True,False,False,1.0,0.4950980392156863,0.4586239923548806,0,0.0
3,3,"16,5",4,False,True,False,False,4.0,1.4411178387164731,0.4586239923548806,0,0.0
4,3,"12,16",4,False,True,False,False,2.0,0.978489456208187,0.4586239923548806,0,0.0
5,3,"8,8",1,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
6,3,"11,6",2,False,True,False,False,1.0,0.46986015579062373,0.4586239923548806,0,0.0
7,3,"3,6",2,False,True,False,False,0.0,0.4652232566814889,0.4586239923548806,0,0.0
8,3,"9,13",2,False,True,False,False,1.0,0.4950980392156863,0.4586239923548806,0,0.0
9,3,"0,11",2,False,True,False,False,2.0,0.978489456208187,0.4586239923548806,0,0.0
10,3,"17,4",2,False,True,False,False,0.0,0.4950980392156863,0.4586239923548806,0,0.0
11,3,"11,3",3,False,True,False,False,3.0,1.4530862533292908,0.4586239923548806,0,0.0
12,3,"1,17",2,False,True,False,False,2.0,0.9672993744584713,0.4586239923548806,0,0.0
13,3,"10,19",2,False,True,False,False,4.0,1.4808382684186099,0.4586239923548806,0,0.0
14,3,"2,16",2,False,True,False,False,-2.0,0.0,0.4586239923548806,0,0.0
15,3,"17,7",2,False,True,False,False,1.0,0.48099214062535844,0.4586239923548806,0,0.0
16,3,"6,17",5,False,True,False,False,9.0,2.0,0.4586239923548806,0,0.0
17,3,"1,10",2,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
18,3,"14,12",1,False,True,False,False,1.0,0.48099214062535844,0.4586239923548806,0,0.0
19,3,"7,0",1,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
20,3,"11,5",2,False,True,False,False,-1.0,0.0,0.4586239923548806,0,0.0
21,3,"6,15",3,False,True,False,False,1.0,0.9806448680146225,0.4586239923548806,0,0.0
24,3,"5,1",2,False,True,False,False,1.0,0.46986015579062373,0.4586239923548806,0,0.0
25,3,"4,13",2,False,True,False,False,1.0,0.46986015579062373,0.4586239923548806,0,0.0
26,3,"17,18",4,False,True,False,False,1.0,0.46986015579062373,0.4586239923548806,0,0.0
27,3,"10,16",4,False,True,False,False,0.0,0.4762401757816981,0.4586239923548806,0,0.0
28,3,"13,0",1,False,True,False,False,2.0,0.960170523208951,0.4586239923548806,0,0.0
29,3,"13,17",3,False,True,False,False,-1.0,0.9757665621749914,0.4586239923548806,0,0.0
30,3,"10,14",3,False,True,False,False,4.0,1.455358107701529,0.4586239923548806,0,0.0
31,3,"18,16",3,False,True,False,False,5.0,1.96237952299817,0.4586239923548806,0,0.0
32,3,"15,8",2,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
33,3,"1,13",2,False,True,False,False,-2.0,0.0,0.4586239923548806,0,0.0
34,3,"11,15",5,False,True,False,False,-4.0,0.0,0.4586239923548806,0,0.0
35,3,"1,1",2,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
36,3,"13,19",2,False,True,False,False,-2.0,0.0,0.4586239923548806,0,0.0
37,3,"7,16",3,False,True,False,False,0.0,0.9689855265208662,0.4586239923548806,0,0.0
38,3,"10,8",2,False,True,False,False,1.0,0.46986015579062373,0.4586239923548806,0,0.0
39,3,"18,11",2,False,True,False,False,1.0,0.48099214062535844,0.4586239923548806,0,0.0
40,3,"14,18",3,False,True,False,False,1.0,0.48099214062535844,0.4586239923548806,0,0.0
41,3,"11,9",2,False,True,False,False,0.0,0.48793597821187795,0.4586239923548806,0,0.0
42,3,"11,17",3,False,True,False,False,-3.0,0.0,0.4586239923548806,0,0.0
43,3,"17,17",5,False,True,False,False,-1.0,0.9522521441945868,0.4586239923548806,0,0.0
44,3,"5,17",4,False,True,False,False,0.0,0.9460934921361854,0.4586239923548806,0,0.0
45,3,"9,16",2,False,True,False,False,-2.0,0.0,0.4586239923548806,0,0.0
46,3,"15,5",3,False,True,False,False,4.0,1.9673556435301056,0.4586239923548806,0,0.0
47,3,"5,6",2,False,True,False,False,2.0,0.9532588834967504,0.4586239923548806,0,0.0
48,3,"19,12",3,False,True,False,False,1.0,0.9854704767298712,0.4586239923548806,0,0.0
49,3,"10,2",2,False,True,False,False,0.0,0.4950980392156863,0.4586239923548806,0,0.0
50,3,"16,11",1,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
51,3,"18,15",2,False,True,False,False,-3.0,0.0,0.4586239923548806,0,0.0
52,3,"5,14",3,False,True,False,False,-3.0,0.0,0.4586239923548806,0,0.0
54,3,"7,12",2,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
55,3,"6,5",3,False,True,False,False,-2.0,0.0,0.4586239923548806,0,0.0
56,3,"19,13",2,False,True,False,False,-3.0,0.0,0.4586239923548806,0,0.0
57,3,"12,2",2,False,True,False,False,-3.0,0.0,0.4586239923548806,0,0.0
58,3,"4,3",1,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
60,3,"4,1",2,False,True,False,False,-1.0,0.0,0.4586239923548806,0,0.0
61,3,"18,18",3,False,False,False,False,0.0,0.0,0.4586239923548806,0,0.0
62,3,"11,12",2,False,True,False,False,-4.0,0.0,0.4586239923548806,0,0.0
63,3,"15,4",4,False,True,False,False,-2.0,0.48311036949662917,0.4586239923548806,0,0.0
64,3,"8,11",3,False,True,False,False,-4.0,0.0,0.4586239923548806,0,0.0
65,3,"6,18",4,False,True,False,False,-6.0,0.0,0.4586239923548806,0,0.0
66,3,"9,19",2,False,True,False,False,-1.0,0.0,0.4586239923548806,0,0.0
